caseID,verbatim
90,"THEY WERE BEING IDIOTS, TO HURT OTHERS AND THEMSELVES"
92,they can attack at any time and show us we would not be prepared at any time.
93,send a mssg that they don't  approve of western culture
94,to keep us out of their lives
95,"to get our attention on what damage they can do to us, revenge"
96,i have no idea
99,"they were trying to make a statement//aginst america because of our free democracy and christian views, big statement against our views"
101,"I THINK THEIR INSANE, THEY ANGRY BUT MISDIRECTED, I AM NOT SURE THEY EVEN KNEW WHAT THEY WERE DOING"
105,trying to kill people
106,cause terror
107,"Send a message to this government, i feel its a form of retaliation to this government."
110,hatered towards democracy/capitalists
112,intimidation regarding power of what country has more power over other countries.Power struggle between countries.
113,"They werent accomplishing anything, they were destroying the buildings because they dont like anyone here in the United States."
114,Pose a danger to the united States
120,to destroy the united states
122,i think they were just trying to-it was more for publiclity/i think they were just trying to demonstrate what they were capable of doing/
123,harm the govt//
124,notarity - they were calling attention to themselves and their organization and beliefs. /a protest if you will/
125,"showing that terrorist are well active and that they really hate america and the west, they know muslims are the only ones that will be left standing"
126,they each wanted forty virgins
127,they were trying to destroy the white house and bring down this country.
130,fear //
131,to send a message to the u.s. gov about globalizing the middle eastern countries and dealing with the israli conflict
132,to get attention to their cause.
133,take down our gov
135,strike fear in america
139,disrupt the u.s. ecomony.  they were fulfilling their muslim beleif the we are the infedels.  they believe they should be rulling the earth.
147,trying to kill americans
150,disrupt the economy
151,fear
152,killing of innocent lives and causing economic harm
155,trying to prove that we were weak and defensless to what they plan on doing to us.
160,they were try to scare american people and take down our goverment
163,no ideal
165,to fear them
166,fear-they were trying to demonstrate their power.let americans know that they are not safe. we are living in a false sense of security. Also showed they are very smart people by their choice of actions.
167,"they were just out to get us, i don't know exactly why, trying to kill alot of people"
169,dk
173,called the atention of the a USA to leave his people in peace
175,to let the world know that the US is not the leader and not the strongest country in the world. we have a complacency in our power and think that no one can humble us
177,compromise the security of the US//no
178,killing Americans because they hate them//their religion//they are jealous of American//no
179,they were trying to impact the financial power of the US
180,trying to hurt the great satan where it hurts
181,attempt to overthrow the gov't
183,"trying to , it hink it was a tool to recruit more peole and to start a war, i think they wanted to start a war, most people know that the bush's had ties with alquaida and the saudia arabia, and i think something went wrong, i still don't understand why g bush flew back bin laden relatives back to the middle east that were living in america, i believe it is alot more than what we know//we used to sell them weapons, the waspons they have were from us , the first pres bush was actually, i wouldn't say friends but associates of each other, i beleive the gwbush, the small bush, wanted to finish what the older bush started, i think there is so much more that we don't know about, i think that is why we never found wmd's and still haven't caugght bin ladin, i also think oil had something to do with it"
185,power
188,i believe our administration allowed the them to enter our airspace and strike us and their motive would be a reaction to US involvement in other countries.
189,call attention to their cause
190,"just to attack and destroy a well known building, to hurt the us basically , to see what // to see how powerful they really are, // by they you mean the terrorists? yes//no"
194,They were really trying to get back to the U.S. for what we had done to their countries. Kinda of an eye for eye.
196,punshing them
197,atack the us goverment
198,"trying to cause chaos in the US, economic chaos, with the world trade center, and fear, they hate our western style culture, our democracy, our vlaues, our freedoms, they are scared we are going to put our values on them regarding women's rights, they think we are being imperialsistic, influencing the middle east, they didn't think we would retaliate, they thought we were w weak nation with no resolve to hit them back, but we did have the resolv eto fight back, its a reliously based war"
199,"chaois/dividing america, causing turmiol within the givenment and the people"
200,I think they were to show George W.  Bush personally how honorable he was in foreign affairs and the backing of Israel and targeting him personaaloy.
202,i think this goes back to biblical days and i think it coes back down to muslims vs chroistians and our way of living and it coes down to biblical beliefs
204,"i tink it was a couple of things they wanted to kill american, they wanted to prove a point that they could evade our territory and i think they wanted to cripple us financially/ao"
205,they wanted to destroy our economy//and carry out a religious war against western civilization//they wanted to punish america for being involved in middle eastern affairs//no
206,destruir el gobierno//cause terror//no
207,"recognition, their dislike of our, what they consider our teronly to their country and beliefs"
208,"i think they were trying to prove to us what they could do otherwordshow vulnerable we really are to their attacks, they came right in and created havoc look how many people lost their lives and they told us they were going to do this and that and then they did it, they caught us completily off guard//no"
210,they wanted to take us over//just they were tha tthey had all the control//np
211,they were trying to kill people and destroy the financial center/ao/no
213,make people fear them
214,"it was a wrong action by the terrorists against the US, because people from around the world were killed in this action, if we have any problem we can solve it by sitting and talking. after the attack, the US govt attacked Afghanistan"
215,"intimidar al pais // el vio en periodicos, televison, revistas, que el mismo gobierno habia hecho de las torres, dijo que tenia armas nucleares y era mentira, se decia que el gobierno de bush estaba haciendo lo correcto y solo uso la fuerza para entrar a iraq, el mis mo gobierno de bush hizo el teatro para ir al pueblo de iraq//si el gobierno puede manejar todo esto, hay muchas cosas que tiene ocultas en este, y en la situacion que nose eesta dejando y los datos dice que no hay que temer, y nos deja el problemas ya que el tiene su salario ganad//"
219,stupidity//
220,Tryiung to give a message/// That they are crazy and willing to kill people//No
221,intear fear in american
222,"THEY ARE CRAZY, SHOW THEY ARE ETTER THAN THE US, AND WAISER, // THE STUPED, //"
225,I believe they acoplished war and fear and bringing them to a center of attention.  Before unknown and show they were strong enough to create havoc//no
226,dk// dk
229,querian derrotar al presidente// hacerles saber que no esta bien que se metan con ellos//
230,show they have the power to get into our country and to make us feel afraid of terrorists
231,CASTIGAR AL GOVIERNO DE LOS ESTADOS UNIDOS//
232,DISRUP ARE WAY OF LIFE//
233,they just wanted to get our attention
234,trying to bring us to our knees
240,They hate us// no
241,I have no idea// maybe a point or scare people
242,Pain// Fundamental isuues//stop the American ideals// they wanted us to cry and suffer// No
246,Trying to show American people their views
247,SCARE THE SHIT OUT OF US// THAT WE ARE NOT UNTOUCHABLE//NO
248,"Cause kaos, panic in the Western World// sending a message// quite vulernabale and out of their affairs in The Middle East// act of war to some degree// no"
250,They were trying to put fear towards our freedom//no
253,down fall of western culture
254,"give us a message that we can be touch, we not untouchable"
255,"oh my, well probably trying to cause a breakdown in this country"
257,to make a statement against the actions and ideologies of America
258,they were trying to get baqck at Bush's father from when we went to Iran before and to try to tear down our stock market. When we stopped financing Bin Laden for the war in Afghanistan against Russia
259,to scare the united states and that we are not untouchable
260,TO LET PEOPLE KNOW THEY ARE WILLING TO DO ANYTHING TO TRY AND SOMEHOW GET POWER
261,"scare the american people and they didnt want the americans in their country, wanted us to leave them alone"
263,"no idea, show their power probably trying to show that they were disappointed with the US government"
266,"SOMETHING STUPID, TO TAKE OVER THE WORLD i GUESS OR DESTROY PART OF THE WORLD"
268,"to scare us, trying to make us think they have more power over us than they do"
271,"by hitting the world trade center disrupt our economy, by hitting the pentagon, destroy our military.  other than that, just kill people"
273,"revenge against US government,"
276,they wanted to prove how vulnerable america was.  and to show by doing that to show that they could make a difference.  they believed they could bring down our entire economy by crashing those planes into those buildings but they were wrong.  they are just thugs masquerading as terrorists to gain respect and notoriety for themselves.  and it worked to a certain extent.  but their stated goals will never be met.
277,political statement  political awareness and chaos//no
278,possibly it was to help free some of their counterparts in prison in this country//no
280,they did what they planned to do  send america in depression//no
281,to bring down american power//revenge//to create world chaos// to terrorize the world//destruction of capitalism//exert moral beliefs//no
282,they were trying to create fear to bring attention to their case//n
284,exude power over the united states because it was weak at that time
287,strike fear in Americans  deal a blow to our financial systems//no
288,"they were trying to make a point that they don't like the US  they don't agree with our tactics the way we do things  they want us to stay out of their countries.  a lot of them are kind of radical too.  it's kind of a scare tactic.  this goes on every day in our country, it can happen in your country too.  it was more to scare the US  we aren't all high and mighty in this country.  the terrorists were trying to tell us that the US is not as powerful as we try to be.//they don't want us interfering in the way things are done in their country.  they want us to stay out of it.//no"
289,remind us that our foreign policy can have strongly negative consequences for us.  essentially they were expressing ager with our foreign policy.//no
291,bring down the united states  our value system  our religious system// trying to force their religious values on us.  christians against muslims like they did back in the crusades.//  religious persecution.  their way is better than our system is.// no
292,trying to let us know that we are not invincible//trying to get our attention for something and they managed to do this// i honestly don't know if terrorists did that part of me thinks our own government did that to get the war going. to make money selling our weapons in the middle east to use against our own people//no
294,revenge//using an extreme and violent act to bring attention to their beliefs and views about american political action and culture//no
296,"to show how powerful that could be, for america to take notice"
298,pain
300,"i don't think it was the terrorist, i think the govt had something to do with it."
301,to show that the hate americans
302,"to take away world freedom, freedom choice, freedom of speech, and religious choice."
303,to tell us to get out of there business in a sense
305,"ruinning the united states, breaking us down financially, it is there main place for business with the US. It is hard for them to have there businesses the trading and have there business go out at the same time."
306,"they were coming for bush and not for me,"
307,just to let us know that we were not untouchable than we think.
309,"I think they were just trying to kill people, and try to make us aware that they did not like us at all// no"
310,they wanted to get noticed and they wanted to scare the world
311,"the economic melt down, to destroy the united states"
313,to scare the united States
318,to get rid of us
320,break down of american society
321,"they might have been trying to tell the US to get out of there country and leave them alone, what ever you do here we can do it hear in the US run your own country, You are the united states not the ruler of the whole world."
323,scaring people//no
324,two terrorize the united states
325,scare americans
328,stiffle american government and military power
329,haven't got the slitest idea
330,trying to prove to the world that it could be done-attach America
333,attack the united states//fear//topple the government//take down the evil u.s.
334,shake us up and kill americans
335,"fear, uncertainy and doubt"
336,fear and a large amount of casualities
337,the economic down fall of the united states
338,"a lot of things//fear//instilling fear//making a political statement that there were foreign powers//no longer we could live free and easy-(we should lock our doors), be careful of who we should let us in the country//make up distrust people// make us divide///increase the police power"
339,scare people
340,hurt as many people as possible//to frighten us to get out of their land
341,instill fear
342,show they were angry with the power the U.S. had
343,Disrupt the us eCONOMY// pROVE THAT NO ONE IN us IS SAFE//tHAT THERE IS NOTHING THE gOVERNMENT COULD DO ABOUT IT// no
344,trying to kill americans and non muslims
345,trying to prove in their own minds that they were a force to content with.
347,a fund raiser// for .. i beleive some faction of our govt was responsible for the airplanes being hijacked and flown into the twin towers to give more power to the CIA and the executive branch of our govt.//
350,kill as many americans and scare as many americans as they possibly could
351,scare us
353,wanted to make point they could harm americans//no
355,shatter notion america is untouchable//scare people//no
357,send message we are not safe reguardless how safe we feel/make us uncomfortable and we acn be reached at home to//no
358,"back at the government, didn't have one person singled out//no"
359,"hurt u.s. and to hurt economy, scare everybody, show we aren't who we thought we are too lax in many ways, make us think we aren't the big ones out there per se"
360,"terror, fear, vengeance, disapproval of our way of life, revenge for our type of government, religious motivation, muslim vs christian phylosophy, indoctrination//no"
363,who knows//think to show had some power to do something to us//no
364,fear//no
365,//no
366,fear//distruction//no
367,fear
369,tear our economy apart
370,make a point//back off//no
371,trying to break the morale of the american people
373,take us down
375,"they just wanted to kill people ""//"" they wanted to show their distain for capitolism"
376,put fear in the people of the u.s.
377,kill as many people as possible
378,getting us to start a war.
380,mind our own business
381,start a war
382,jihad
383,"try to make a statement,""//"" they are expressing thier contempt for this country'"
386,"terror, ""//"" fear in the people and they are not going to be bullied by us"
387,to kill the poor people inside
388,to hurt people and u.s. in general
391,trying to start a war
392,"revenge for helping Iraq with the Russians, for leaving them stranded"
393,they were trying to get even with the u. s.
394,"raise awareness of their cause, which is to make the world aware of the U.S. vulnerability"
396,showing that they are more powerful
398,disrupt america//no
400,fear//fear//no
401,showing their disapproval on the biggest stage they could find and demonstrating their power and abilities//no
402,attack attention//no
403,scare us
404,to kill people//no
405,"financial hit, weaken us economically//no"
406,"don't believe that terrorists drove airplanes into the building/brought down by explosives/terrorists were used for a gov power grab and dictatorship/strike afganistan and iraq for their oil fields/excuse to invade those countries for thier oil/most of terrorist were from arabia why did we attack afgan and iraq/remember on sept 11 three buildings came down and world trade center is still to be explained/came down in demolition style//false flag operation is what it really was, they blew up buildings and blamed terrorists//need to find out who really did it//lie terrorist did it and half of them were found alive//no"
408,"ruin economic stability of our gov/our economy//hate americans//intimidate us, extreme to hit economic basis, military hit//no"
409,"killing people//cripple economy, shut us down//no"
410,show world us isn't as strong and big as people think; put trade market in a tail spin// no
412,spread terror make people afraid//no
413,"get back at us for being involved in everyone's business//show of force, let us know we are not super power, bring ego down a notch//no"
415,"trying to kill off the big dogs so they could take over//just to prove a point that athey could do it and get away with it, because they are stupid?//"
416,trreaten people's lives and the ecomony//hurt the government//no
417,killing a lot of people to get a point across//no
418,trying to get back at the government//
420,fear in the american people//
421,"they all wanted 82 virgins, I think they wanted to say, hey look at me, take me seriously, you think youre invulerable but you're not//no"
422,i DON'T KNOW//i DON'T KNOW
423,they wanted Americns to realize their thoughts and be aware of where we fit into the world//
424,their ultimate goal is to destroy western civilization//in particular they were trying to disrupt the US government//and kill Americans//
425,striking fear//making themselves known//hurting America and following their religion
426,I think they were trying to put frear into the american public and to destroy our economy//to kill as many americans as they could
427,mainly the vulnerability of the US//
428,just  to destabilize our country//invoke terror//
429,"dk for sure, just don't have any idea//probably trying to invade our country//"
430,to send a message about their beliefs//maybe trying to make people realize that America is not untouchable//
432,"I think they were declaring war on the United States, Muslims, the way they think, I think they wre delaring war against the Christian world.  We jsut haven't grasped it, we don't understand that the war is on"
434,bother the US
435,"probalby scaring the hell out of us, they weren't alive long enough to tell us what they wanted//possibly to make a statement against the US, but what, we never heard//against the world trade commision is what I heard,//no"
437,they were trying to bring us down//like they don't want us to be better off than they are//they were trying to break our economy maybe//
438,"I guess they wre trying to take over the US, I'm not sure"
439,"I think they did it because they didn't want the us government having anything to do with their country//trying to make a statement to the US government like don't mess with us because we're not afrain, trying to tell the US government that they're willing to do anytinhg to show the government that they can beat the US govrnment//"
441,"to get back at the Americans as a country//I think they felt that the Americans had done an injustice to them, and to get revenge//I know they put fear into the country, but I don't know if that is what they were trying to accomplish, they were trying to kill as many people as possible//"
447,"Jihad,//I thin they wanted to kill americans//I think they wanted to prove that american is not as safe as we always thoughts//"
448,"prove that they were stronger than us//they probably thought they were going to kill lmore people than they did, and they didn't succeed//no"
449,trying to make a statement about how they were not happy with the US and trying to stir up some kind of controveersy or conflict so we would get into a confrontation with them//no
450,"they were trying to make a statement//about how vulerable america can be and that we can't always get everything right, and obviously different views too//"
453,"to kill as many people as possible, and to effect negatively our economy. to instill fear in the citizens of the United States.  To create an animosity towards the US by showing citizens that terrorists can effect our society."
454,"I think they're hate mongering, I can't understand it to the point to really explain more."
455,get our attention\\ warn us of their strength and visability\\ to hurt us\\no
456,trying to destroy the united states
457,trying to the attention of our government\\no
458,i'm not sure.
459,To intimidate the US.//no
460,They wanted to destroy everything and start a war.
461,Terror against the United States.//no
462,"trying to commit an act of bombing on us soil on a large scale, this has not been forgotten\\no"
463,to get mor attention for things they want for their country//no
464,"other than killing a large number of people, they were trying to prove that america is vulnerable to being attacked."
466,hurt of economy.//no
467,to show that the US is vulnerable.//and to show they're hatred towards the US.//no.
470,"they're trying to scare everybody, so that they can gain power over us.//no"
471,"trying to scare the US, that they could be beat like other countries could.//that countries like Iran most of them are Muslims, and they hate white people they want to destroy them all.//no"
472,"they just didn't like us, not because of what we stood for, they just don't like us. alot of americans go over there and they're very arrogant."
473,"i think mostly they were trying to be heard, but that was the wrong to do, but i guess those people are crazy.//they were trying to prove something, that the middle east was not treated fairly.//no"
475,"they were trying to let us know that we're not untouchable, that they can attack us on our own soil.//no"
477,"trying to get the money, and trying to control our country.//no"
478,i don't think it was terrorists.//no
479,"they were trying to kill all those people and make a statement, that they don't care and that they're going to kill everyone of us."
480,"I think they're just trying to get George Bush, because of what he did.  Because of the war."
481,they were striking  back at US for trying to force our way on them
482,"they want attention, to be noticed"
483,stop the flow of money from overseas or wherever it comes from
484,to use civilians in u.s. to prove a point
485,frighten and intimidate
487,to scare the heck out of the president
488,to scare america
489,start a war
490,trying to push their religion onto us
492,to gain respect for their countries & keep the US out of their business
493,i never understood what
494,to harm america
495,frighten us to death
496,holocaust
498,trying to take over
499,<DK>
500,R does not know (does not want to do this)
501,KILL & ROB THEM
502,making a statement to George Bush about the oil
503,SCREW THE us ECONOMY AND KIILL AMERICANS
505,THEY  WERE CRAZY//TRYING TO MAKE US BELIEVE WHAT THEY BELIEVE (COMMUNISTS)//THEY WERE TRYING TO FORCE US TO THEIR WAY OF THINKING
506,trying to start a war
508,get back at Bush
509,nothing//they killed everybody//they were just trying to kill people and the president//tear up the world//no
510,trying to get back at the Bushes//  tear down the trade center and this was a good time because bush was off reading somewhere
513,doesn't know
514,"R has no idea, she has no idea what is on someone else's mind//they were following orders to kill as many people as they could because of their religious beliefs// they hate the US//"
515,THEY WANTED TO HUMILLIATE THE AMERICANS//LOOKING FOR REVENGE//COBRANDO CUENTAS//STOP
516,TO GET FEAR TO THE AMERICAN PEOPLE//STOP
517,"A MESSAGE TO THE US, WHATEVER THE MESSAGE WAS, FANATICAL, ISLAM OR...// STOP"
518,SCARE US//REVENGE//GET ATTENTION//STOP
519,TRYING TO KILL US CITIZENS AND TRYING TO SCARE US//TRYING TO DEVALUE OUR SYSTEM AS A DEMOCRACY//MAYBE EVEN TRYING TO WARN US//STOP
520,TRYING TO START A REVOLUTION SO THAT ISLAM COULD EVENTUALLY TAKE OVER THE WORLD AND THAT THEY COULD FULFILL THEIR RELIGIOUS PROPHESY OF AMERICANS BEING INFIDELS//TO TAKE AWAY OUR FREEDOM AND BEING CONTROLLED BY THEIR RELIGION//STOP
521,I DON'T KNOW HOW TO ANSWER TO THAT//THEY DID IT JUST TO...//SHOW... I DON'T KNOW//STOP
523,"KILL AS MANY AMERICANS AS POSSIBLE//SEND A MESSAGE TO THE IMPERIALISTIC REGIME CALLED THE USA, THAT THEY WILL FIGHT YOU TO THE END//STOP"
524,THEIR STRENGTH// THEY WANTED TO DEFEAT AMERICA// THEY ARE ALL INSANE// I HOPE WE CAN GET OUT OF THERE// I THINK WE'VE BEEN THERE LONG ENOUGH//STOP
528,"tell us that a war is on, creating war."
529,instill fear and they did that.
530,send a meassage of fear and how war feels when it is on your doorstep. America done  done war at other countries but never on america's land.
532,um tring to take donw the us gov
533,wanted to kill a lot of people and destroy the basis of our finances and show us they a power to be reckoned with. Some thing we never thought would happen
534,warning of what was to come//no
538,disrupt the financial trade of US for the moment. Mostly diversions
539,to hurt uss//no
540,making americans afraid
543,"the terrorists have less fear of death, value life less. feel they would die for what they believe but doesnt know what they believe."
544,too show the amircana poeople what they could do tous for the hater of the us //no
545,building fear in America.
547,"cause death, meyam, economic and social destuction of the US"
548,"send us a message to let us know that they can be a threat, not to overlook them."
549,killing to prove a point//there not afied//o
550,taking our government out.
551,thier power.
553,"to warn them that they were stronger than we thouht, and they wanted to show us how easy it was to get to us."
554,trying send a message that the other part of the world has the power to gain control. its all about control.
555,show power and control//no
556,"I think there is a correlation between telephone no. 911 and the date. That's why they did it on 9/11, they really thought it through//no"
557,"trying to scare americans and try to take over our ciutnrty, they dont like the way we run our country."
559,exactlt what they did. attept of show of power.
560,that we had had our guard down and had no idea of what was about to happen. wish they could find bin laden
561,to destroy america
562,i have no idea
564,um to dis our gov//umand well tocause enanoic calap//o
565,they were tellin us they was here and trying to start a war
566,i would say to hurt the us
568,to kill the um infdell
569,kill amaericans
570,they wantend to be notice wantend to seem power// they wantend infiules  no
571,"thin to kill peopl,e"
572,wanted to harm america.
573,to get attastiuon
574,you know I really don't i think they were tring to tell us they we are
575,to place faer in the hearts of amicania
577,um coaoas
578,to show us the we could be invained
579,more are less to feel week are vulerable
581,kill the infadelto get rid of the americans
582,destroy the government tdestroy the us//
583,i think they were tryingt to bring america down// they might have been trying to take over i dont know
585,i believe they wree trying to attract the attention of the us and put fear in us i hopes that whatever problems that they were having with the us would be brought out in the open and put emphasis on those problems
586,they were trying to accomplish the mission to get us back I remember we went over there and did someithing to them first Busch did somthing
587,send a message to the US to quit meddlaing in their affairs
588,to kill as many of us as they could they wanted to be recognized and to say that they were a force to be reconed with and what better way to do that and show the rest of the wporld then to take on the us I think the government knew all about it and did nothing to stopit
589,obviously to disrupt our way of living our security and all that good stuff
590,harm america// fear//na
591,just kill people kill americanss
592,to make the US back off
593,destroy our way of freedom
595,they are all idiots that they could get the americans it doesnt matter to me  to make the white people to wake up im sorry about it i dont care they otta be hung
596,"I think they were trying to tell us to mind our own buisness, stay out of other countries affairs"
597,scare us// don't se any other reason//na
599,bring fear to US// ealous of what we have//na
600,create chaos in us an money markets//na
602,"fear, // na"
603,the most devastating day of my life... they were thrying to prove that they couldnt sb stopped that they could infiltrate us and that they could hurt us and they did
604,were trying to get noticed// tried to be treatening//na
605,they ere trying to shut the un down they went after our hub
606,"I think the  twin towers had something to do with fuisness, so they tried to mess with that I think they wree tryingt to make astatement about out important buildings and I think they would ve tried to take out the white house next trying to make a statement that they could hit our imprtant building and get us in wher thier is money."
607,can do what ever they want//na
608,trying to killas many americans as they could to send a message
611,call attention vengance
613,to destroy the ubited states system/capatilist system and amerivan soceirty in general and country
614,"DESTABILIZE US, ECONOMICALLY, MORALLY, IN THE SECURITY LEVEL//ON A TRUST LEVEL IN OUR OWN SECURITY//AND THEY ACOMPLISHED A LOT// IT SERVED TO UNITE US ALSO, TO GIVE IMPORTANCE TO RECUPERATE THE PATRIOTIC SENSE AND TO CREATE NEW PROGRAMS OF NATIONAL SECURITY LIKE HOMELAND SECURITY, LIKE THINGS THAT HAPPENED THAT HAVE NOT BEEN SO EFFECTIVE BEFORE AND IT HAS BEEN AN EFFORT FROM THE FBI AND ALL THE SECURITY GOVERNMENTAL ELEMENTS//STOP"
615,I DON'T KNOW//THEY HAD A DEATH WISH//THEY ARE CRAZY//STOP
616,to destroy
617,<RF>
618,to install fear for the usa/
622,create a panic i htis counryt to paralyze it
623,the destruction of the usa
624,SCARE AND WEAKEN THE GOVERNMENT//STOP
625,WAR//RELIGION//STOP
626,SCARE THE POPULATION//RELIGIOUS HATRED OR SOMETHING LIKE THAT// THEY WANT TO CONVERT US TO MUSLIMS FORCEFULLY//CREATE PANIC//DESTROY THE ECONOMIC EMPIRE//STOP
627,BASICALLY TO BRING US DOWN//SELF GLORIFICATION FOR THEM//STOP
629,COMMUNICATION//PIST OFF AT US//COMMUNICATING ANGER AND FRUSTRATION//AGAINST THE US GOVERNMENT//STOP
630,REVENGE//ANGER//HATRED// RELEASE OF DIABOLICAL FURY// A RELEASE OF INJUSTICE AND UNFAIRNESS// AND A RELEASE OF REVENGE TOWARDS THE WRONG PEOPLE//STOP
631,TO PUT FEAR//TO KILL PEOPLE//THEY ALSO MESSED UP THE STOCK MARKET TRYING TO MESS WITH AMERICAN LIFE//STOP
632,TO BE RECOGNIZED//THEY HATE THE CAPITALIST SYSTEM//THEY HATE ANYONE WHO IS IN FAVOR OF THE JEWS//STOP
633,DON'T KNOW//REVENGE//STOP
634,PROVE THAT THEY ARE  BETTER THEN US//STOP
636,IT WAS LIKE DESTROY THE MORALE OF THIS COUNTRY//TO PROVE THAT THIS COUNTRY WAS NOT AS STRONG AS IT LOOKED LIKE//STOP
638,"DESTROY THE ECONOMY OF THIS COUNTRY//REVENGE TOWARDS THE USA//BECAUSE OF THE POWER THAT THE USA HAS, MAYBE THEY FELT SOME ENVY//ALSO HATRED//RENCOR//STOP"
639,THEY WANTED TO KILL US//THEY WANTED TO KILL THE PRESIDENT//THEY ARE BAD PEOPLE//I DON'T AGREE WITH THEIR ACTIONS//THEY ARE CRIMINALS//STOP
640,FRIGHTEN THE COUNTRY//AND IT'S GOVERNMENT//STOP
641,brainwashed into trying to start a war
642,breakdown and downfall of the nation
643,"not sure , show we weren't invunerable"
644,get control of this country
645,create uncertainty in american people//no
646,to scare the living daylights out of us
648,wanted to prove that they could do what they want at anytime.  Kill us
651,finaceal downfall
652,"gov knew it was coming didn't do a good job, made it harder to get in//na"
653,trying to get our attention
654,trying to scare the american people
655,<DK>
656,"they don't like our foriegn,//punishment for our policies in israli, disrupt our lives, make us vunerable//no"
657,to show how powerful we think we are but we're not
658,wouldn't know//na
659,theft
660,kill as many us citizens as possiable
661,trying to take over our country
662,piss us off
664,acting out hatred of US
665,trying to deastroy the economy
667,they were trying to strike fear into us make us not feel safe turn against each other and hurt our economy
668,they wree testing the new president// hope it would cause government reform
669,telling us we aren't the big men on campus anymore reality check//na
671,hiurting our economy//
672,Make a statement that we arent so bad we can take you out we are so tough but they wanted to show us that they could take us uot
673,dont know what they wre trying a scare tactic part of their believe that they can attimmidate cause probelms dont really understand their ment al state is wierds
674,to become famouse in their religouse beliefs in bringing down the us
675,"the demise of the united states many things,"
676,i think they were being terroricsts and try to scare us to get us to do things they wasnt us to do like isreal lstay ou of it bout fear and pressure on us to scare us leave the middle east alone All they did was make the problem worse
678,making a statement to the people that the citiziens of america were not safe in their own country// represented an attack on our eceomic system aour capatialistic system attack on our belief on the rights and freedoms of individuals
680,foment fear and disorder in the us
681,sending a message that they are not afraid to take us on and not afraid to die doing it
682,total control of thier beliefs total world control of thier beliefs toal rule it all
