caseID,verbatim
585, dont recognize that name 
586, sounds failiar  
587, heard the name but cnat recall him senator ? 
588, never heard of hims 
589, cant recognise 
590, don't know// u.s. cogress// military guy// first black general//na 
591, no 
592, don't know who is// ginny whie's old man//na 
593, idont know 
595, nope 
596, dont know 
597, prime minister of england//na 
598, senator 
599, don't know// na 
600, prime minister of great britain 
602, secretary of defense 
603, guessed the prime minister 
604, no idea who it is // sarcastic chief at whie house/ 
605, never heard the name 
606, dont know the name  
607, ni dea//na 
608, replaced tony blair prime minister of great britain 
609, prime miinister of great britain 
611, dont know 
613, prime minister of great britain 
614, DON'T KNOW//DON'T KNOW WHO HE IS//DON'T KNOW WHO HE IS//STOP 
615, SENATOR? 
616, <RF> 
617, dk 
618, <RF> 
622, <RF> 
623, dont know 
624, DON'T KNOW//REPRESENTATIVE OF THE HOUSE 
625, I DON'T KNOW 
626, PRESS SECRETARY 
627, I DON'T KNOW//MAYOR//STOP 
630, DON'T KNOW//TREASURER 
631," NO CLUE//NO IDEA//I DON'T KNOW, NO IDEA//STOP "
632, DON'T KNOW//SENATOR 
633, NO CLUE//I HAVE NO GUESS 
634, DON'T REMEMBER//DON'T KNOW//STOP 
636, DON'T KNOW//SENATOR 
637, DON'T KNOW WHO HE IS//I HAVE NO IDEA 
638," DON'T KNOW//CONGRESS I THINK, SOMETHING FINANCE...  "
639," DON'T KNOW HIM//I DON'T KNOW WHO HE IS//I DON'T KNOW HIM//I DON'T KNOW//I HAVE NEVER HEARD OF HIM, DON'T KNOW HIM//STOP "
640, DON'T KNOW//SENATOR//STOP 
641, congress 
642, senate 
643, don't know//no guess/ could be head of sanitation//na 
644, senator 
648, congressman 
649, congressman 
650, no clue// don't even waant to//na 
651, no guess 
653, judge 
654, chief commissioner 
655, don't know him 
656, prime minister england 
657, don't know the name// na 
658, never heard of him/ no//na 
659, house of representaives 
660, treasury 
661, car dealership 
662, prime minister of england 
664, no idea // na 
665, don't kbnow// na 
666, heard oh him 
667, have no idea 
668, foriegn affairs 
669, no idea who that is//doesn't even ring a bell//na 
670, supreme court justices 
671, never heard of him 
672, have no idea 
673, have no idea 
674, dont know 
675,  prime minister of england 
676, not sure british prime minister 
678, dont know 
679, educatoion 
680, not familiar  
681, prime minister of britian 
682, never heard of him 
683, escapes me  
684, no idea 
685, prime mininister 
686, dont remember 
688," I have no idea, no I don'[t know/////I have no idea, Gordon Brown "
689, Don't know....Member of the Cabinet 
690, CONGRESSMAN 
691, I don't know///I would gues I don't know 
692, Don't know\////no guess 
693," He is one of the Secretaries, Homeland Security "
694, Not sure...///FBI Director 
695, The Governor of something somewhere 
697, Foreign Affairs man 
698," Don't know, don't have any best guess... "
699," What is he?  All of a sudden, the name, I don't know....no idea "
700, /////Somewhere in the cabinet of George Bush 
701, Democrate and advisor to the president 
702, DEPFENSE SECRETARY 
703, Security Officer 
704," Wanted to say he was Minority Leader, but don't know that./////I think he is the minority leader "
706, \\he is perhaps a finance committe; i guess 
707, senator 
708, i don't know// your best guess// senate seat 
709, the state 
710, don't know 
712, commissioner 
713, dont know him 
714, congress 
715, not sure 
716, i dont' know// best guess// don't know//NO 
720, republican 
721, don't know 
722, don't know 
724, i don't have a guess 
725, not sure// what' your best guess//congress 
727, no clue 
729, senate 
731, dk/no idea 
732, //dk// no idea// 
733, dk//no idea 
734, dk/ no idea 
735, don't know no idea 
736, // no  
738, dk// no idea 
739, dk no idea 
740, //dk//no idea 
741, dk// idk// is he a good man?// no 
742, dk// no clue// 
743, dk no idea 
744, //dk//can't remember 
746, dk/no idea 
747, dk no idea 
748, //dk//no idea 
749, i have no ideaer 
750, claler on canada 
751, I do'nt know 
752, I have no idea 
753, i don't know 
754, i don't know 
756, i have no idea//his is like the madie man for the white house //  
757, i don't even know who that is // cabanet 
758, i do'not know but i know that name  // aomething to do w/ the sen 
759, i don't know 
760, dk no ideaa 
761, i don't know// i don't have 1 
762, i don't know // and i don't have guess 
763, i have no idea// i bum 
764, // I DONT KNOW// I DONT RECOGNIZE// YOUR BEST GUESS// I DONT KNOW 
765, i don't know; best guess; is he a supreme court justice 
766, I don't know//no 
767, in the cabinet.//no 
768, don't know//Congressman 
769, state representive// 
770," don't know//"" is he Black It's a Black man""  - don't know "
772, Don't know//state representative 
774," not sure,//not sure "
775, don't know//don't know him  
776, white house press secatary// 
777, don't know any of the candidates running//don't know 
778, dON'T KNOW HIM//DON'T KNOW HIM 
779, Dont NO//DK 
780, don't know//DK 
781, don't know//don't know 
782, I don't know. //Um governor 
783, Don't know//maybe military 
784, don't know//maybe a cabinet member for the president 
785, heard that one too;Don't know//Secretary of defense 
786, don't know//borden's milk 
787, don't know//no  
788, Don't remember//Secretary of Education 
789, don't know//don't know 
790, Governmental. Is he even a person? I don't know if he holds a governmebt position 
791, Don't know//Don't know 
792, democrat. ONE OF THE NEW PEOPLE ON bARACK'S TRANSITION TEAM 
793, not sure//congressman 
795, Don't know./No best guess./Probably a big shot up there.// 
797, Don't know./no guess.// 
798, Don't know./No best guess.// 
799, Don't know./No guess.// 
800, No idea./Not even familiar with then name.// 
801, Treasurer.// 
802, I don't know./Head of FBI.// 
803, No idea/Dogcatcher.// 
804, I haven't heard his name./no guess.// 
805, Not sure./Democrat in Senate.// 
806, Don't recognize that name./no guesses.// 
807, No idea./No guesses.// 
808, no clue/ 
809, Don't know./I really don't have a guess; the name doesn't ring a bell.// 
810, Don't know.//I really don't know.// 
812, dont know 
813, dont know 
814, I have no idea and no guess!// 
815, NOT NO//NEVER HEARD OF HIM// 
816, dont know who he is// 
818, Don't know.//No best guess.// 
819, dont know/ 
821, dont rember 
822, Secretary of the Treasury./ 
823, no/ 
825, //US senate 
826, //don't know//no 
827, //i couldn't tell you//ok 
828, prime minister of UK 
829, //don't know 
830, //don't know//don't know 
831, //don't know 
832, //don't know 
833, //DON'T KNOW// 
834, //don't know 
835, //never heard of him//ok 
836, house speaker 
837, //don't know// 
838, //don't know 
839, //don't know// 
840, //don't know 
842, //no ideal 
843, //don't know the name 
844, // don't know// don't know 
845, //don't know 
846, //don't know// ok 
847, Don't know./Chamber of Commerce.// 
848, Treasury// 
849, //never heard of him 
850, state represenative 
851, dont know could be in senate 
852, probably a repesantive no idea 
853, represenative 
854, 1 he doesnt know any of these people 
855,       shhe doesnt know 
857, dont know what offices are 
858, congressman dont really know 
859, SENATOR//NEVER HEARD OF HIM//DON'T KNOW 
861, dont know dont even have a guess 
862, doesnt even ring a bell 
863, judge 
865, JUDGE BUT SHE REALLY DOESN'T KNOW//NO 
866, MEMBER OF THE HOUSE OF REPRESENTATIVES 
867, SENATE 
868, SUPREME COURT JUSTICE 
869, GOVERNOR OF FLORIDA//I HAVE NO IDEA//NO 
870, TREASURER 
871, PRIME MINISTER OF GREAT BRITAIN 
872, I THINK HE IS A SENATOR 
873, DEFENSE SECRETARY 
874," HOUSE OF REPRESENTATIVE//BUT DON'T REALLY KNOW, JUST A GUESS//NO "
876," HE IS IN PRESIDENT'S CABINET AS A SECRETARY OF SOMETHING, PROBABLY EDUCATION. "
877, CONGRESSMAN//BUT DON'T HAVE ANY IDEA//NO 
879," don't know// best quess//I quess he is doing some street matter, I do not know "
880, //no quess// 
881, donot know//best guess/ dontknow 
882, //sec of treasury or something like that 
883, //senate or governor 
884, donot know//don't know 
885, donot know//no 
887, donot know//best guess//do not know 
888, //do not know//primister of a country 
889, no idea//no quess// no 
890, donot know 
891, dont know//best guess//donot know 
892, don't know//just don't know 
893, donot know//best guess//donot know 
894, never heard of that//best guess//ms 
895, don't know//no quess 
896, don't know//governor 
897, donot know//best guess//the military man 
898, do not know 
900, donot know//best guess// sec of state 
901, donot know 
902, never heard of him//best guess//donot know 
903, dont' know// in the whitehouse 
904, //I do not know 
905, //senator 
906, donot know//best guess//donot know 
907, donot know//best guess/do not know 
908, donot know the name//best guess//a senator 
911, donot know//best guess/ no 
912," //never heard of him//best quess// no, never heard of him "
913, donot know 
915, donot know// 
916, donot know// best guess// dont know 
917, do not know at all//best guess//do not know 
918, director of federal affairs 
919, //I do not know//quess//sec of state// I have no idea//that is all 
920, no not know 
921, donot know//best guess/do not know 
922, donot know//best guess//donotknow 
923, donot know//best guess//donot know 
924, no sure 
925, donot know//best guess//someone dealing with the war 
926, //no idea// best quess//no idea 
927, //best quess//i dont know// 
929, donot know//donot know 
930,  donot know//best guess//donot know 
931, //do not know//best quess// someone who is important 
932, donot know//donot know 
934, <RF> 
935, <RF> 
936, <RF> 
937, run financial advisor 
939, dont no him 
940, <RF> 
941, <RF> 
943, dont no him 
944, prime minister 
945, <RF> 
946, <RF> 
947, dont no him 
948, <RF> 
949, <RF> 
950, <RF> 
951, <RF> 
952, <RF> 
953, <RF> 
954, <RF> 
955, <RF> 
956, <RF> 
957, <RF> 
958, <RF> 
959, <RF> 
960, <RF> 
961, no idea who he is?n 
963, don't know 
964, don't know his name 
965, never heard of him? 
966, don't know 
967, /senator or representative 
968, no idea/no 
969, prime minister in uk 
972, prime minister UK 
973, congressman 
974, <RF> 
975, english prime minister 
976, <RF> 
977, political figure 
978, no idea 
979, prime minister of england 
980, congressman 
982, REPRESENTATIVE 
983, don't know 
984, english prime minister 
985, don't know 
986, don't know//no//  
987, dont know  
988, sounds like a judge// don't know// 
989, dont know 
990, I cant tell you// I wont quess// 
991, i have no idea// never heard of him//no 
992, //no quess// 
993, I dont even know the name//no 
994, //dont know//never heard of him// 
995, i have no clue 
996, dont know 
998, dont know 
999, don't know 
1000, don't know 
1001, doin't know 
1002, don't know 
1003, senate 
1005, don't know 
1006, sheriff 
1008, dont' know 
1009, senate 
1010, i don't know him// your best guess// i don't know/  could not say// NO 
1011, don't know 
1012, don't know 
1013, don't know 
1014, don't know 
1015, don't know 
1017, don't know///press secretary 
1018, don't know` 
1020, don't know 
1021, attorney general 
1022, assistant to something  
1023, press secretary 
1025, in the house 
1026, don't know 
1027, senate 
1028, don't know 
1029, govenmental 
1030, house of rep 
1031, don't know 
1032, represenative 
1034, congress 
1035, foriegn affairs 
1036, cheif of staff 
1037, govener 
1038, don't know 
1039, house of represenatives 
1040, senator 
1041, don't know 
1043, state rep 
1044, don't know 
1045, don't know 
1046, dont know 
1047, U. s. senate. 
1048, I don't know. // No. 
1050, Never heard of him. // No. 
1051, I don'tknow. // no. 
1052, // Don't know. // No. 
1053, dont know 
1055, I do not know. //NO. 
1056, // a sit in the house. 
1057, Don't know. // In congress. 
1058, // I just don't know. 
1059, A major. 
1060, Don't know him. // No. 
1061, Don't know. // No. 
1063, I don't know him. // No. 
1064, I don't even know. // I don't know. 
1067, I don't know who he is. // A senator. 
1068, I don't know. // With the senate. 
1069, I don't know. // Prime minister of great britian 
1070, I don't know. // No. 
1071, don't know. // no. 
1072, I don't know who he is. // No. 
1073, I don't know him.// No. 
1074, I don't know who he is. // no. 
1075, dont know no idea 
1076, prime minister of england 
1077, senate 
1078, DONT KNOW 
1079, congress 
1080, dont know 
1081, congress 
1082, governor 
1084, dont know 
1085, dont know 
1086, defense 
1087, representative 
1088, I dont know the names 
1090, SENATE 
1091, senator 
1092, DONT  KNOW 
1093, house of reps. 
1094, do not know 
1095, don't know` 
1096, don't know 
1097, // I don't know -- I have never heard of him 
1098," //House Minority Leader, but I'm not sure "
1100, no idea// Congress 
1101, Prime Minister of the UK/ Britain 
1102," no clue // the head of foreign affairs, no idea "
1103, //I think Senate -- I'm totally guessing 
1104, I don't think I've heard the name before -- Congressman? 
1105, // senator 
1106, is he a politician in England?  // British politician//  probably the Prime Minister 
1107, // I really don't know that -- I don't know who Gordon Brown is 
1108, I don't know// don't know 
1109, don't know// something in Australia 
1110, //I don't recall the name// Chief of Staff for Bush 
1111, Secretary of Education 
1112, Prime Minister of Great Britain 
1113, don't know// something to do with finance 
1114," // education secretary, but I'm not at all sure; I've heard of his name though "
1115, a mayor 
1116," i don't know.//boy,a senator "
1117, //cabinet position 
1118, //I don't know // I don't know 
1119, i don't know 
1120, // secretary treasurer -- I'm drawing a blank 
1121, //homeland security 
1122, dont know 
1123, congressman 
1124, does not remember 
1126, congressman 
1127, prime minister of England 
1128, senate 
1129, i don't have a clue 
1130, house of representatives 
1131, no name comes to me i really don't know// 
1132, government employee 
1133, incoming attorney general 
1134, doesn't know doesn't keep up with that 
1135, senator 
1136, treasury 
1137, never heard of him 
1138, dont no 
1139, congressman 
1140, prime minister 
1141, dont know 
1142, //White house staff 
1143, <RF> 
1144, dont no him 
1146, republican leader 
1147, <RF> 
1148, dont know 
1149, Senate 
1150, Secretary 
1151, dont know 
1152, secretary 
1153, Senator 
1154, I dont know what to say//dont kmow 
1155, //Some member of the House of Representatives 
1156," //Dont know nothing about him,  I have never heard of him "
1157, //I dont have one 
1158, dont know 
1159, dont know 
1160, supreme ct 
1161, dont know 
1162, dont know 
1163, 1 dont know 
1164, never heard of him 
1165, dont know 
1166, dont know 
1167, dot know 
1169, dont know 
1170, goverment worker 
1171, dont know 
1172, //Senator 
1173, dont know 
1174, dont know 
1176, dont know 
1177, treasure sec 
1178, dont know 
1179, dont know 
1180, dont know 
1181, dont know 
1182, dont know 
1183, senator 
1184, speaker of the house 
1185, don't recognize name at all 
1186, haven't heard of him at all 
1187, judge 
1189, never heard of him 
1190, no clue 
1191, press secretary 
1192, can't guess 
1193, never heard the name 
1194, senator 
1195," ways and means or finance, can't remember "
1196, no clue 
1197, don't recognize the name 
1198, dk/dk 
1199, dk/dk/no 
1200, republican 
1201, dk/governor 
1202, dk/republican/no 
1204, dk/senator 
1205, dk/dk 
1206, dk/congressman 
1207, dk/dk 
1208, dk/dk/no 
1209, dk/secretary of state 
1210, dk/dk/no 
1211, dk/public official 
1212, dk/dk 
1213, dk/dk/no 
1216, dk/dk 
1217, dk/dk/no 
1218, dk/dk/no 
1219, dk/congress 
1220, dk/senator 
1221, dk/leader nof the repulicans 
1222, dk/dk 
1223, dk/mayor 
1224, dk/dk/ 
1225, dk/dk/no 
1226, member of congress//not sure//no 
1227, democrat 
1228, i don't know an answer.//no 
1230, senator//no 
1231, don't know//unable to say// refuse to answer.//no 
1232, never heard of hin 
1233, secretary of defense. 
1237, he has no idea 
1238, have no guess 
1239, judge or something 
1240, prime minister of england 
1242, do not know 
1243, prime minister of great brittian 
1244, have no idea 
1245, have no guess 
1246, do not have a guess 
1247, no guess 
1248, do no have any idea 
1249, dk/dk/no 
1251," canadian prime minister,I believe "
1252, //i've never heard of him//no guess//probably the secretary of defense but i don't know//no 
1253, secretary of state//or is he homeland security//no 
1254, //i don't know that name//i've never heard that name//no 
1255," //he's a cabinet member I believe,i think bush just appointed him to something but i really don't know "
1256, //i don not know//no clue 
1257, //i don't know him//no 
1258," //don't you have a list i can choose a,b,or c-i have no ides//no "
1259," //i wouldn't have a guess,i have no idea//no "
1260, //i don't know right off the bat//i've heard the name but don't know//no 
1261, //i'd don't know//i wonder if he is the minority whip//no 
1262, //never heard of him//maybe on the supreme court//no 
1263, //don't know//is he a supreme court justice//no 
1264, sec of treasury 
1265, //he's the treasury secretary//no 
1266, no guess 
1267, no clue as to who he is 
1268, prime minister of england 
1269, he's the prime minister of Britan-very very intellegent but little carisma 
1271, dont have a guess 
1272, i dont know 
1273," //again, i don't know//i don't have a guess//no the slightest idea//no "
1274, governor 
1275, house of representatives 
1276, i dont know 
1277, congress 
1279, //don't know//no 
1280, political analyst on a news channel 
1281, dont know how to answer 
1282, senate 
1283, secretary of state 
1284, secretary of commerce 
1285, cabinet member 
1286, presidential press secretary 
1287, dont have an answer 
1288, //he is the prime minister of england//no 
1289, no clue 
1290, don't know 
1291, i think he is prime minister of london 
1292, no clue// 
1293, don't know 
1294, don't know the guy 
1295, prime minister of london 
1296, freeholder 
1297, I don't know//no 
1298, don't know//no 
1299, don't know 
1300, don't know 
1301, I don't know that either//no 
1302, I do not know 
1303, not sure 
1305, don't know 
1306, clinton administration 
1307, press secretary 
1308, senator 
1309, congressman 
1310, senator 
1311, miltary affairs 
1312," ""dont know""// "
1313," ""dont know""// "
1314," ""dont kn ow//"" "
1315," ""dont know him""// "
1316," ""dont know""// "
1318, US SENATE 
1319," ""not a clue""// "
1320, SENATE? 
1321," ""press secretary""// "
1323," ""dont know""// "
1324," ""dont know""// "
1325," ""dont know""// "
1326," ""cant remember""// "
1327," ""dont know""// "
1328," ""dont know""// "
1329, I DON'T KNOW//NO GUESS//STOP 
1330, DON'T KNOW//DON'T KNOW//NOTHING COMES TO MIND//STOP 
1331," 'fema head""// "
1332, DON'T KNOW//DON'T KNOW//STOP 
1334," ""dont know""// "
1335," ""dont know""// "
1336," ""senator""// "
1337," ""dont know""// "
1338," ""don't know//haven't heard that name//"" "
1339," ""don't know//sounds familiar//can't remember//"" "
1341," ""don't know//don't know//don't know//"" "
1342, DON'T KNOW//I REALLY DON'T KNOW//STOP 
1343," ""don't know//no//"" "
1344," ""don't know//don't know//no idea//"" "
1345," ""don't know//my memory is bad because of my accident//"" "
1346, NEVER HEARD OF HIM//I HAVE NEVER EVER HEARD OF HIM//STOP 
1347," ""don't know//haven't heard of him//"" "
1348," ""don't know//don't know//PM england//"" "
1349," ""don't know//"" "
1350," ""don't know//don't know//none//"" "
1352, DON'T KNOW//DON'T KNOW//STOP 
1353," ""don't know//"" "
1354, REPUBLICAN 
1355, I DON'T KNOW//I DON'T KNOW//STOP 
1356," ""don't know//don't know//"" "
1357," ""don't know//represents another country//head of england//"" "
1358," ""don't know//don't know//"" "
1359," ""don't know//don't recognize name//prime minister of england//"" "
1360," ""DON'T KNOW//don't know//"" "
1361," ""don't know//"" "
1362," ""don't know//don't know//don't know//"" "
1363, I DON'T KNOW//SENATE//STOP 
1364," ""don't know//don't know//ambassador//"" "
1365," ""dont know""// "
1366," ""Don't know//don't listen//"" "
1367," ""dont know""// "
1368," ""supreme  court""// "
1370," ""don't know//never heard the name//"" "
1372, DON'T KNOW//STOP 
1373, DON'T KNOW//SECRETARY OF TREASURY 
1374," ""no idea""// "
1375," ""don't know//don't know//"" "
1377, actor 
1378, supreme court judge 
1379, representative 
1380, <RF> 
1381, congressman 
1382, in charge of the republican party 
1383, legislator 
1384, mayor 
1385, congressman 
1386, congress 
1387, republican 
1388, senator 
1389, treasurer 
1390, senator 
1391, speaker of the senate 
1392, <RF> 
1393, don't know// 
1395, congress 
1396, military overseer 
1398, fema guy 
1399, DC mayor 
1400, national defense 
1401,  I could not tell you//  
1402, chief of staff 
1403, secretary 
1405, prime minister in united kingdom 
1406, treasury secretary 
1407, Congress 
1408, don't know//republican//don't know//no 
1409, don't know//no 
1411, cabinet member 
1412," I don't know   , nonono i REALLY HAVE NO IDEA "
1414, prime minister of current british ruling party. 
1415, DONT KNOW HIM // SECRETARY OF...I KNOW ITS NOT THAT..// I CAN'T THINK OF IT I'M BLANK SORRY 
1416, <RF> 
1417, never heard that name // i really never heard that name 
1419," global, deals with the enviorment "
1420, I DON'T KNOW EITHER // I DON'T 
1421," Im not familiar with him at all , no "
1423, don't know him 
1424, Prime Minister of Great Britian 
1425," I don't know him, xx don't recognize the name "
1426, No conosco ese nombre 
1427," Prime Minister of  England // I don't know the guy, is this a trick question "
1428, no lo reconosco 
1429, don't know 
1430, prime minister of UK 
1431, don't know 
1432, no clue 
1433, prime minister of england 
1434," don""t Know //secretary of defence.   "
1435, don't know 
1436, don't know his name 
1437, don't know 
1438, don't know  
1439, don't know 
1440, does not know asked is he black//. 
1441, does not know 
1442, don't know 
1444, guess senate majority leader 
1445, in congress 
1446, secratery of state 
1447, security 
1448, prime minister of england 
1451, minority leader 
1452, democrat 
1453, don't know 
1454," don""t know "
1455, don't know 
1456, prme minister of england 
1457, defence attourney i don't know 
1458, I don't know who he is 
1459, house jury 
1460, senetor 
1461, //senator 
1462, dont have an ideal 
1463, i dont know 
1464, congress 
1465, I dont know hime 
1466, assemblyman 
1467, //never heard of him//have no idea//no 
